Reservation-id,Gender,Age,Ethnicity,Educational_Level,Income,Country_region,Hotel_Type,Adults,Children,Babies,Meal_Type,Visted_Previously,Previous_Cancellations,Deposit_type,Booking_channel,Required_Car_Parking,Reservation_Status,Use_Promotion,Discount_Rate,Room_Rate,Expected_stay_days,Reservation_gap
28397991,F,19,African American,Grad,<25K,North,City Hotel,2,3,0,BB,No,No,No Deposit,Online,No,Check-In,Yes,15,190,3,151
54572834,F,20,Asian American,High-School,50K -- 100K,East,Resort,5,2,1,BB,Yes,No,Refundable,Online,Yes,Check-In,No,0,226,2,152
56231491,F,31,Latino,Grad,50K -- 100K,East,City Hotel,4,1,0,BB,Yes,No,No Deposit,Online,Yes,Check-In,Yes,5,206,3,54
85675523,M,52,African American,Mid-School,25K --50K,South,Resort,2,2,0,BB,No,No,No Deposit,Online,Yes,Check-In,Yes,20,134,1,153
94426025,M,67,caucasian,High-School,25K --50K,North,Resort,3,3,0,HB,No,No,No Deposit,Online,No,Check-In,No,0,182,2,27
15071473,F,39,caucasian,College,<25K,East,City Hotel,2,1,0,BB,No,No,No Deposit,Online,Yes,Check-In,Yes,5,159,3,151
39515674,F,29,caucasian,Mid-School,<25K,South,City Hotel,1,1,0,BB,No,No,No Deposit,Online,Yes,Check-In,Yes,20,173,1,153
81090574,F,51,African American,College,<25K,East,Resort,2,1,0,BB,No,No,No Deposit,Online,No,Check-In,Yes,20,136,1,153
5859576,F,51,caucasian,College,50K -- 100K,South,Airport Hotels,5,2,0,BB,No,No,Non-Refundable,Agent,Yes,Check-In,No,0,165,2,4
47436620,F,30,African American,Mid-School,25K --50K,East,City Hotel,4,1,1,BB,Yes,Yes,No Deposit,Online,Yes,Check-In,No,0,250,1,303
15622217,F,30,caucasian,College,<25K,West,Resort,2,2,0,BB,Yes,No,No Deposit,Online,Yes,Check-In,No,0,148,3,26
99988834,M,60,caucasian,College,<25K,North,Airport Hotels,5,1,0,HB,No,No,Refundable,Online,Yes,Check-In,Yes,5,197,1,28
6394494,F,46,caucasian,High-School,<25K,South,Resort,1,1,1,BB,Yes,No,No Deposit,Online,Yes,Check-In,Yes,5,141,3,26
13992957,F,47,Latino,Mid-School,<25K,West,City Hotel,2,2,1,BB,No,No,Refundable,Direct,No,Check-In,Yes,5,249,1,28
75277299,F,30,African American,High-School,25K --50K,South,Resort,3,2,0,BB,No,No,No Deposit,Direct,Yes,Check-In,Yes,5,166,2,295
79426271,M,25,African American,High-School,25K --50K,South,Resort,4,1,0,BB,No,No,No Deposit,Direct,Yes,Check-In,No,0,122,4,293
70992078,F,34,Latino,College,<25K,South,Resort,2,3,0,BB,No,No,Refundable,Direct,Yes,Check-In,Yes,25,182,2,50
6244592,F,56,caucasian,Mid-School,25K --50K,East,Airport Hotels,3,2,0,BB,No,No,No Deposit,Online,No,Check-In,Yes,25,174,2,90
26902736,F,43,Latino,Grad,25K --50K,North,Resort,4,1,0,HB,No,No,No Deposit,Online,Yes,Check-In,Yes,20,236,1,51
59272996,M,62,Latino,College,<25K,West,Airport Hotels,1,1,1,BB,No,No,No Deposit,Online,Yes,Check-In,No,0,223,3,53
52046111,M,22,Latino,Mid-School,>100K,South,City Hotel,2,2,0,BB,Yes,No,No Deposit,Direct,Yes,Check-In,Yes,25,228,1,64
66324631,M,36,Latino,Grad,50K -- 100K,East,Airport Hotels,1,2,1,BB,No,No,No Deposit,Agent,Yes,Check-In,Yes,10,187,2,48
90512619,F,51,caucasian,College,50K -- 100K,South,Airport Hotels,2,2,1,BB,Yes,Yes,No Deposit,Agent,Yes,Check-In,No,0,133,1,162
79944086,F,23,African American,College,50K -- 100K,West,City Hotel,4,1,0,BB,No,No,Refundable,Direct,No,Check-In,No,0,208,4,44
26307980,M,66,Asian American,College,50K -- 100K,South,Resort,1,2,1,BB,No,No,Refundable,Online,Yes,Check-In,No,0,242,2,325
62996723,F,66,African American,High-School,<25K,West,City Hotel,2,1,1,BB,Yes,Yes,No Deposit,Agent,Yes,Check-In,Yes,5,232,1,-1
83985022,M,41,African American,Grad,50K -- 100K,South,Airport Hotels,2,1,1,BB,No,No,No Deposit,Online,Yes,Check-In,Yes,15,207,3,-2
87264959,F,64,caucasian,High-School,<25K,South,Airport Hotels,2,2,0,BB,No,No,No Deposit,Online,Yes,Check-In,No,0,226,1,0
90070680,M,70,Asian American,Grad,>100K,East,Resort,1,1,0,BB,Yes,Yes,No Deposit,Online,No,Check-In,Yes,10,234,1,-1
11758651,M,30,caucasian,High-School,50K -- 100K,North,City Hotel,1,2,0,BB,No,No,No Deposit,Direct,Yes,Check-In,Yes,5,229,1,13
88590052,M,46,Asian American,College,<25K,West,City Hotel,1,2,1,HB,No,No,Refundable,Online,Yes,Check-In,Yes,5,183,2,86
96753600,F,55,caucasian,College,>100K,South,Airport Hotels,1,2,1,BB,No,No,No Deposit,Agent,Yes,Check-In,No,0,135,3,102
48213244,F,39,caucasian,Grad,25K --50K,West,Resort,2,2,0,BB,No,No,No Deposit,Direct,No,Check-In,Yes,10,116,1,-1
83290360,F,60,Asian American,High-School,25K --50K,North,Resort,2,1,0,BB,No,No,Non-Refundable,Direct,Yes,Check-In,No,0,124,1,76
69345521,F,36,Asian American,High-School,50K -- 100K,South,Airport Hotels,1,1,0,BB,Yes,No,No Deposit,Online,Yes,Check-In,Yes,20,151,1,14
96264856,F,68,African American,College,25K --50K,West,Airport Hotels,4,2,0,BB,No,No,No Deposit,Online,Yes,Check-In,Yes,20,160,3,26
51738736,F,43,Latino,High-School,50K -- 100K,East,Airport Hotels,4,1,0,BB,No,No,No Deposit,Direct,Yes,Check-In,Yes,25,162,1,27
90113404,M,32,African American,Grad,<25K,North,Resort,2,2,1,HB,Yes,No,Non-Refundable,Direct,No,Check-In,Yes,40,104,1,22
1658798,M,68,caucasian,Grad,<25K,South,Resort,1,1,0,BB,Yes,No,Refundable,Online,No,Check-In,No,0,199,1,27
32204511,M,59,Latino,College,<25K,South,Airport Hotels,2,2,2,BB,Yes,No,No Deposit,Direct,Yes,Check-In,Yes,5,191,4,-1
68498061,M,68,Asian American,College,<25K,South,Airport Hotels,2,2,0,BB,Yes,Yes,Refundable,Direct,No,Check-In,Yes,15,169,2,26
81964216,M,44,Latino,Mid-School,25K --50K,North,Resort,3,2,0,BB,No,No,No Deposit,Direct,Yes,Check-In,Yes,40,141,3,-3
11376837,F,61,Latino,High-School,25K --50K,South,Resort,1,1,1,HB,No,No,No Deposit,Agent,Yes,Check-In,Yes,20,183,2,2
87601750,F,35,African American,College,50K -- 100K,West,City Hotel,2,3,0,BB,Yes,No,No Deposit,Online,Yes,Check-In,Yes,5,206,3,60
57858855,M,65,African American,High-School,<25K,North,City Hotel,2,2,1,BB,No,No,Refundable,Direct,Yes,Check-In,Yes,20,222,3,64
88204877,F,54,Asian American,High-School,<25K,South,City Hotel,2,2,1,BB,Yes,Yes,No Deposit,Direct,No,Check-In,Yes,15,231,1,28
53668698,F,34,caucasian,High-School,>100K,West,Airport Hotels,1,1,0,BB,Yes,No,No Deposit,Agent,Yes,Check-In,Yes,20,198,3,70
12168162,M,52,Asian American,College,50K -- 100K,South,City Hotel,2,1,1,HB,Yes,No,Refundable,Online,Yes,Check-In,Yes,10,227,1,50
31893062,M,68,caucasian,High-School,25K --50K,South,Resort,2,2,0,HB,No,No,Refundable,Agent,Yes,Check-In,Yes,20,181,3,147
26701923,F,22,caucasian,College,25K --50K,North,Resort,2,2,0,BB,No,No,No Deposit,Online,No,Check-In,Yes,20,141,1,22
96422586,F,41,Latino,High-School,<25K,East,Resort,2,2,0,BB,No,No,No Deposit,Online,No,Check-In,Yes,25,118,1,66
71081384,F,21,Latino,High-School,<25K,West,City Hotel,1,2,0,FB,No,No,No Deposit,Direct,Yes,Check-In,Yes,20,152,3,27
79959908,F,54,caucasian,Mid-School,25K --50K,South,City Hotel,2,2,1,BB,No,No,No Deposit,Online,Yes,Check-In,Yes,10,143,2,13
59945456,F,38,Asian American,Mid-School,50K -- 100K,West,City Hotel,2,1,0,BB,No,No,No Deposit,Direct,Yes,Check-In,Yes,25,169,3,65
94967223,F,22,Latino,College,25K --50K,West,City Hotel,2,3,0,FB,Yes,Yes,No Deposit,Online,Yes,Check-In,Yes,25,115,1,46
43963032,F,24,caucasian,Mid-School,50K -- 100K,North,Airport Hotels,3,2,0,FB,Yes,No,No Deposit,Online,Yes,Check-In,Yes,20,167,1,46
77495897,F,69,African American,Mid-School,<25K,North,Resort,1,3,0,HB,No,No,No Deposit,Direct,Yes,Check-In,Yes,10,202,1,73
72267926,F,67,Asian American,Grad,<25K,West,Resort,1,1,0,BB,Yes,No,Refundable,Direct,Yes,Check-In,Yes,5,200,1,332
79084223,M,45,Latino,Grad,<25K,North,City Hotel,1,2,1,BB,No,No,No Deposit,Online,No,Check-In,Yes,30,245,1,25
79949420,M,20,caucasian,College,>100K,South,Resort,2,1,0,BB,Yes,No,No Deposit,Online,Yes,Check-In,Yes,20,125,3,22
88992536,M,19,Latino,College,<25K,East,City Hotel,5,2,0,BB,No,No,No Deposit,Agent,No,Check-In,No,0,139,2,69
32361488,M,50,Asian American,High-School,50K -- 100K,West,Airport Hotels,2,1,0,HB,Yes,No,No Deposit,Direct,No,Check-In,Yes,10,182,1,313
14746875,M,58,caucasian,Mid-School,<25K,North,Airport Hotels,1,1,0,BB,No,No,No Deposit,Online,No,Check-In,Yes,10,184,3,51
4713251,M,60,Latino,College,50K -- 100K,West,Airport Hotels,2,2,0,BB,No,No,Refundable,Online,Yes,Check-In,No,0,213,2,72
39753110,M,44,caucasian,Mid-School,50K -- 100K,South,Airport Hotels,1,2,0,HB,Yes,Yes,No Deposit,Online,No,Check-In,Yes,5,118,4,70
78814271,F,58,caucasian,College,50K -- 100K,East,Resort,1,2,2,BB,Yes,No,No Deposit,Direct,Yes,Check-In,No,0,204,2,24
64630907,F,28,caucasian,High-School,<25K,South,City Hotel,3,2,0,BB,No,No,Refundable,Online,No,Check-In,Yes,10,177,2,92
73529265,F,64,Latino,College,<25K,South,City Hotel,2,3,2,BB,No,No,No Deposit,Online,Yes,Check-In,Yes,20,243,1,53
26745753,M,40,Latino,Mid-School,25K --50K,West,Resort,2,2,1,FB,No,No,No Deposit,Agent,Yes,Check-In,Yes,30,159,1,51
6835919,F,31,Latino,Grad,50K -- 100K,East,Resort,2,3,0,BB,No,No,Refundable,Agent,Yes,Check-In,Yes,5,130,1,46
81895544,M,46,caucasian,Mid-School,<25K,South,City Hotel,3,1,0,BB,Yes,Yes,Refundable,Direct,No,Check-In,No,0,148,2,72
69198479,M,38,Asian American,High-School,<25K,West,City Hotel,3,2,2,BB,No,No,No Deposit,Online,No,Check-In,No,0,193,3,-2
52070578,M,44,African American,College,25K --50K,South,Resort,4,2,0,BB,No,No,No Deposit,Online,Yes,Check-In,Yes,40,236,2,48
49948814,F,18,African American,Mid-School,<25K,East,City Hotel,3,2,1,HB,No,No,Refundable,Agent,Yes,Check-In,No,0,214,3,152
55103878,M,23,Asian American,College,>100K,South,City Hotel,1,2,0,BB,No,No,Refundable,Online,Yes,Check-In,Yes,25,203,4,319
70039883,F,48,caucasian,Grad,<25K,West,Airport Hotels,4,3,0,BB,Yes,Yes,Refundable,Online,No,Check-In,Yes,30,155,1,322
10432582,M,44,Asian American,College,25K --50K,North,City Hotel,2,3,0,BB,Yes,No,No Deposit,Online,Yes,Check-In,Yes,10,236,1,339
41577253,F,54,Latino,College,50K -- 100K,South,City Hotel,2,2,0,BB,Yes,No,No Deposit,Online,Yes,Check-In,No,0,132,1,102
91624404,M,32,African American,Grad,<25K,North,Airport Hotels,2,1,0,BB,Yes,No,Refundable,Online,Yes,Check-In,No,0,143,3,353
92016558,F,61,Asian American,Grad,50K -- 100K,West,Airport Hotels,3,1,1,BB,No,No,Refundable,Online,Yes,Check-In,No,0,150,1,4
41347815,F,28,Latino,Mid-School,>100K,West,Airport Hotels,2,3,0,HB,Yes,Yes,No Deposit,Agent,Yes,Check-In,No,0,135,3,37
51140550,M,69,Asian American,College,<25K,South,City Hotel,2,1,0,BB,No,No,Refundable,Online,Yes,Check-In,Yes,10,115,1,115
6685102,F,61,caucasian,Grad,<25K,South,City Hotel,3,1,0,BB,Yes,No,No Deposit,Online,Yes,Check-In,No,0,109,1,73
86830888,M,54,African American,Mid-School,50K -- 100K,North,Airport Hotels,2,1,0,BB,No,No,No Deposit,Direct,Yes,Check-In,Yes,20,145,1,24
14511108,F,26,Latino,Mid-School,50K -- 100K,East,City Hotel,4,2,1,HB,Yes,No,Refundable,Agent,Yes,Check-In,No,0,142,1,31
40928321,M,56,African American,Mid-School,50K -- 100K,South,Resort,2,2,0,BB,Yes,Yes,No Deposit,Online,No,Check-In,Yes,10,178,1,11
97746675,M,44,Asian American,High-School,50K -- 100K,South,City Hotel,2,2,1,BB,Yes,Yes,Refundable,Online,No,Check-In,Yes,10,155,1,25
17131159,F,47,Latino,Grad,50K -- 100K,South,City Hotel,1,1,1,BB,Yes,No,No Deposit,Online,No,Check-In,Yes,20,236,3,70
15071866,F,26,Latino,Mid-School,50K -- 100K,South,City Hotel,2,1,1,BB,Yes,No,Refundable,Agent,Yes,Check-In,Yes,25,140,1,25
56005875,M,18,African American,Mid-School,25K --50K,West,Airport Hotels,5,2,0,BB,Yes,No,No Deposit,Online,Yes,Check-In,Yes,10,227,2,25
71705701,F,34,African American,College,>100K,East,City Hotel,2,2,0,BB,No,No,No Deposit,Online,No,Check-In,No,0,101,2,108
80027052,F,23,Asian American,College,50K -- 100K,South,City Hotel,1,2,0,BB,No,No,No Deposit,Agent,Yes,Check-In,Yes,25,101,1,74
48716848,F,27,caucasian,Mid-School,<25K,East,City Hotel,4,3,0,BB,Yes,Yes,Refundable,Direct,No,Check-In,Yes,5,177,2,59
10064047,F,57,Latino,College,<25K,South,City Hotel,3,2,1,BB,No,No,Refundable,Online,Yes,Check-In,Yes,20,201,3,57
73874110,M,65,caucasian,College,25K --50K,South,Resort,2,2,0,BB,Yes,No,No Deposit,Direct,Yes,Check-In,Yes,30,185,1,60
68265679,F,39,Asian American,College,<25K,West,Airport Hotels,4,2,0,BB,No,No,No Deposit,Direct,No,Check-In,Yes,25,150,1,56
9600985,F,30,Asian American,College,<25K,East,City Hotel,2,2,0,BB,Yes,No,No Deposit,Online,Yes,Check-In,No,0,229,4,57
16778213,M,38,caucasian,College,25K --50K,West,City Hotel,2,1,0,BB,No,No,No Deposit,Online,No,Check-In,No,0,221,3,44
21829971,M,64,caucasian,High-School,25K --50K,South,City Hotel,3,2,0,BB,No,No,No Deposit,Online,Yes,Check-In,Yes,5,163,1,29
74675959,M,45,caucasian,College,<25K,North,Airport Hotels,5,1,0,HB,Yes,No,Refundable,Direct,No,Check-In,No,0,162,3,56
84866741,F,23,African American,High-School,<25K,West,City Hotel,1,1,0,HB,Yes,No,No Deposit,Online,No,Check-In,Yes,10,118,1,77
46221237,F,32,caucasian,Mid-School,>100K,West,Resort,2,2,1,BB,Yes,No,No Deposit,Direct,Yes,Check-In,Yes,40,153,2,140
12607148,F,68,Asian American,High-School,<25K,South,Airport Hotels,5,1,0,BB,No,No,No Deposit,Agent,Yes,Check-In,No,0,210,2,92
4015728,M,37,Latino,Mid-School,50K -- 100K,South,Airport Hotels,1,3,2,BB,No,No,No Deposit,Online,Yes,Check-In,Yes,40,118,1,68
88494777,F,19,caucasian,Grad,<25K,West,Airport Hotels,2,2,0,HB,No,No,Refundable,Online,No,Check-In,Yes,10,226,1,77
39991317,M,58,Latino,College,25K --50K,West,Airport Hotels,3,1,0,HB,No,No,Refundable,Direct,No,Check-In,No,0,115,1,114
98505378,M,69,African American,College,25K --50K,East,Airport Hotels,2,1,0,BB,No,No,Refundable,Direct,Yes,Check-In,Yes,20,195,1,127
20919912,F,28,caucasian,College,25K --50K,West,City Hotel,5,1,0,BB,No,No,Refundable,Direct,No,Check-In,No,0,143,1,89
36502680,F,33,caucasian,Grad,25K --50K,South,City Hotel,1,1,0,BB,No,No,No Deposit,Direct,Yes,Check-In,Yes,5,107,3,325
64004043,M,18,Latino,College,>100K,East,City Hotel,2,2,0,HB,Yes,Yes,No Deposit,Online,Yes,Check-In,Yes,5,174,3,133
32491877,M,27,African American,Grad,50K -- 100K,North,Resort,2,1,1,HB,No,No,Refundable,Online,Yes,Check-In,Yes,25,185,1,142
71305747,F,68,Asian American,Mid-School,<25K,West,City Hotel,1,2,0,BB,No,No,No Deposit,Direct,Yes,Check-In,Yes,15,223,1,89
10213094,F,47,Latino,Grad,<25K,South,Airport Hotels,1,1,0,BB,No,No,No Deposit,Direct,No,Check-In,Yes,20,154,2,142
32434601,M,26,Asian American,Mid-School,25K --50K,North,Airport Hotels,3,1,0,BB,No,No,No Deposit,Online,No,Check-In,Yes,10,200,1,335
36296894,F,44,caucasian,College,50K -- 100K,South,City Hotel,2,2,1,BB,No,No,No Deposit,Direct,No,Check-In,Yes,40,188,1,89
20360704,F,53,Asian American,College,50K -- 100K,East,Resort,2,2,0,HB,Yes,Yes,No Deposit,Online,Yes,Check-In,No,0,241,1,34
17123204,F,28,Asian American,College,25K --50K,East,Resort,3,2,0,HB,No,No,Refundable,Agent,Yes,Check-In,Yes,20,108,1,3
71182796,M,50,Latino,Grad,50K -- 100K,East,City Hotel,2,2,0,BB,No,No,No Deposit,Online,Yes,Check-In,No,0,223,1,54
75643591,F,48,caucasian,Grad,50K -- 100K,West,Airport Hotels,3,1,0,BB,No,No,No Deposit,Agent,Yes,Check-In,No,0,241,1,-1
73799514,M,54,caucasian,High-School,50K -- 100K,South,Resort,1,1,0,HB,Yes,Yes,No Deposit,Online,Yes,Check-In,No,0,169,1,1
4142043,M,23,caucasian,College,50K -- 100K,West,Airport Hotels,5,1,0,BB,Yes,No,No Deposit,Direct,Yes,Check-In,Yes,30,219,1,111
24309507,M,67,Asian American,Mid-School,>100K,East,City Hotel,3,2,0,BB,Yes,Yes,Refundable,Online,No,Check-In,No,0,174,4,101
94462610,F,33,Latino,College,50K -- 100K,East,Airport Hotels,3,3,1,BB,No,No,Refundable,Online,No,Check-In,Yes,20,127,3,106
8017330,M,39,caucasian,Grad,50K -- 100K,South,Airport Hotels,2,2,0,BB,No,No,No Deposit,Online,Yes,Check-In,Yes,10,106,1,39
57786362,M,31,African American,Grad,<25K,East,Airport Hotels,2,2,0,BB,Yes,No,Refundable,Direct,No,Check-In,Yes,10,174,1,74
82239755,M,66,Latino,Grad,<25K,East,Resort,2,1,0,BB,Yes,No,No Deposit,Online,No,Check-In,Yes,20,139,2,28
86307328,F,68,caucasian,College,50K -- 100K,West,Resort,3,1,2,BB,No,No,No Deposit,Online,Yes,Check-In,Yes,25,110,1,143
43030640,M,67,caucasian,High-School,50K -- 100K,South,Resort,2,2,0,HB,No,No,No Deposit,Agent,Yes,Check-In,Yes,30,245,1,247
8993820,M,58,caucasian,High-School,25K --50K,West,Airport Hotels,3,3,0,BB,Yes,No,Refundable,Online,No,Check-In,Yes,10,199,2,-2
40929383,M,25,African American,High-School,25K --50K,West,Resort,2,1,1,BB,No,No,No Deposit,Online,Yes,Check-In,Yes,25,160,2,300
80593381,F,62,African American,High-School,>100K,East,Airport Hotels,2,2,2,BB,No,No,No Deposit,Online,Yes,Check-In,Yes,25,101,1,301
30855107,F,32,Latino,Mid-School,<25K,South,City Hotel,5,2,0,BB,No,No,No Deposit,Online,No,Check-In,Yes,5,225,1,301
5803350,F,23,caucasian,High-School,25K --50K,South,Airport Hotels,2,2,0,BB,No,No,Refundable,Direct,Yes,Check-In,Yes,20,245,2,59
20959259,M,61,Latino,Mid-School,50K -- 100K,North,City Hotel,1,1,1,BB,Yes,No,No Deposit,Online,Yes,Check-In,Yes,20,228,1,11
2743764,F,63,African American,Mid-School,>100K,North,Resort,3,1,0,BB,Yes,No,Refundable,Online,No,Check-In,Yes,20,190,2,45
16995201,F,64,Latino,High-School,>100K,West,City Hotel,2,1,1,BB,No,No,No Deposit,Online,No,Check-In,Yes,20,140,2,9
17038205,F,30,Latino,Grad,>100K,East,City Hotel,3,2,0,HB,Yes,No,No Deposit,Agent,Yes,Check-In,Yes,20,115,1,116
17053405,F,58,Latino,Mid-School,>100K,South,Resort,4,2,0,HB,No,No,No Deposit,Agent,Yes,Check-In,Yes,10,155,1,159
996988,M,19,Asian American,Grad,50K -- 100K,North,Airport Hotels,2,3,2,HB,No,No,No Deposit,Online,Yes,Check-In,Yes,10,136,3,172
87175312,F,26,Asian American,College,25K --50K,South,City Hotel,2,1,0,BB,No,No,No Deposit,Online,Yes,Check-In,Yes,5,222,1,70
86771326,F,41,African American,College,50K -- 100K,South,Airport Hotels,1,3,0,BB,No,No,Refundable,Online,Yes,Check-In,Yes,5,249,2,342
96488567,M,56,Latino,College,50K -- 100K,North,City Hotel,2,1,0,BB,Yes,Yes,No Deposit,Online,Yes,Check-In,No,0,104,2,10
42111482,F,42,African American,College,<25K,South,Resort,2,2,0,BB,Yes,Yes,Refundable,Online,Yes,Check-In,No,0,224,2,380
78492501,F,44,caucasian,Grad,50K -- 100K,East,Airport Hotels,4,2,0,BB,Yes,Yes,No Deposit,Online,Yes,Check-In,Yes,40,164,1,-1
61799589,M,62,caucasian,Grad,50K -- 100K,South,City Hotel,1,1,0,BB,No,No,Refundable,Direct,No,Check-In,No,0,138,4,-4
54023756,M,63,caucasian,Mid-School,25K --50K,South,City Hotel,2,1,1,BB,No,No,Refundable,Online,Yes,Check-In,Yes,25,231,2,26
9212251,F,19,Asian American,Mid-School,25K --50K,South,City Hotel,1,1,0,BB,No,No,No Deposit,Direct,Yes,Check-In,Yes,5,203,2,56
72487572,M,33,Latino,Grad,<25K,North,Resort,1,1,0,BB,Yes,No,No Deposit,Agent,Yes,Check-In,Yes,25,191,4,-4
8765578,M,19,caucasian,College,25K --50K,South,City Hotel,2,2,1,BB,No,No,Refundable,Online,Yes,Check-In,Yes,30,132,2,18
15708664,M,19,African American,High-School,50K -- 100K,North,City Hotel,4,1,1,BB,No,No,No Deposit,Online,No,Check-In,Yes,20,117,4,44
21622038,M,61,Latino,College,25K --50K,South,Airport Hotels,1,1,0,BB,No,No,Refundable,Direct,Yes,Check-In,Yes,20,213,2,0
56838050,M,49,Asian American,College,50K -- 100K,South,City Hotel,1,1,0,BB,No,No,Refundable,Online,Yes,Check-In,Yes,15,211,1,-1
85816700,M,44,Latino,College,50K -- 100K,South,Resort,2,1,0,BB,No,No,Refundable,Online,Yes,Check-In,Yes,20,164,2,135
5956867,F,42,Asian American,Mid-School,50K -- 100K,North,Airport Hotels,2,1,0,BB,No,No,No Deposit,Direct,Yes,Check-In,Yes,10,246,2,-1
87145835,M,62,Asian American,College,<25K,North,Airport Hotels,2,1,0,BB,No,No,Refundable,Agent,No,Check-In,Yes,15,158,1,129
50185841,M,51,Latino,Grad,50K -- 100K,South,Resort,3,2,1,BB,No,No,Non-Refundable,Online,Yes,Check-In,Yes,20,132,1,129
58771672,M,23,caucasian,College,50K -- 100K,East,Airport Hotels,2,1,0,BB,Yes,No,No Deposit,Direct,Yes,Check-In,Yes,5,128,3,115
69225075,M,32,Latino,Grad,<25K,East,Resort,2,1,1,HB,Yes,No,No Deposit,Direct,No,Check-In,Yes,5,156,2,144
94589760,F,36,Latino,College,>100K,West,Airport Hotels,2,1,0,BB,No,No,Refundable,Agent,No,Check-In,Yes,40,186,1,158
58058872,M,48,Latino,Mid-School,>100K,South,City Hotel,2,3,0,BB,No,No,No Deposit,Online,Yes,Check-In,Yes,20,218,1,77
33053291,F,48,Asian American,High-School,>100K,North,City Hotel,1,2,0,BB,Yes,No,No Deposit,Agent,Yes,Check-In,Yes,25,230,2,157
13872567,F,46,Asian American,College,50K -- 100K,North,Resort,4,2,0,BB,No,No,No Deposit,Online,Yes,Check-In,Yes,25,222,3,46
3929305,F,68,African American,Mid-School,>100K,South,City Hotel,2,3,0,HB,No,No,No Deposit,Direct,No,Check-In,No,0,113,1,0
89112031,F,64,Asian American,Mid-School,50K -- 100K,East,Airport Hotels,3,2,0,BB,No,No,No Deposit,Online,Yes,Check-In,Yes,5,102,1,30
80256520,F,28,caucasian,Mid-School,<25K,South,Airport Hotels,1,3,0,BB,No,No,No Deposit,Online,Yes,Check-In,No,0,181,3,111
67829854,F,32,Asian American,College,25K --50K,East,Resort,1,2,0,BB,No,No,Refundable,Online,Yes,Check-In,Yes,15,190,1,169
3555464,M,66,caucasian,High-School,25K --50K,West,Resort,2,2,0,BB,Yes,No,No Deposit,Agent,Yes,Check-In,Yes,5,146,1,26
21494768,F,30,Asian American,College,>100K,North,Airport Hotels,2,3,0,BB,No,No,No Deposit,Online,No,Check-In,Yes,10,154,2,164
63337148,M,64,Asian American,College,<25K,East,City Hotel,2,1,0,BB,No,No,No Deposit,Online,No,Check-In,No,0,192,1,113
93904956,F,46,African American,Grad,<25K,North,City Hotel,1,1,0,BB,Yes,No,Non-Refundable,Agent,Yes,Check-In,No,0,180,3,111
56111238,F,47,caucasian,Mid-School,25K --50K,North,Resort,5,1,0,BB,No,No,No Deposit,Online,Yes,Check-In,Yes,20,248,1,107
54077251,M,41,caucasian,College,>100K,East,City Hotel,2,2,1,HB,No,No,No Deposit,Direct,Yes,Check-In,Yes,20,182,1,81
1600114,F,33,Asian American,High-School,<25K,East,Airport Hotels,4,1,0,BB,Yes,No,No Deposit,Online,Yes,Check-In,Yes,5,249,1,112
39913379,F,55,African American,College,25K --50K,North,City Hotel,2,1,0,BB,Yes,Yes,Refundable,Online,Yes,Check-In,Yes,15,187,1,93
60286765,F,59,caucasian,College,25K --50K,East,City Hotel,2,1,0,BB,No,No,No Deposit,Online,Yes,Check-In,Yes,10,220,2,-2
32417578,M,35,caucasian,High-School,<25K,South,City Hotel,2,3,1,BB,No,No,No Deposit,Online,No,Check-In,Yes,20,153,1,2
62756485,M,54,Asian American,Mid-School,>100K,West,Airport Hotels,1,1,0,BB,Yes,Yes,No Deposit,Online,Yes,Check-In,Yes,10,241,2,10
